2026-04-15 16:35:15,335 | INFO | === SnapValid 优化版启动 ===
2026-04-15 17:04:47,623 | INFO | 【录制】键盘输入: [right shift]
2026-04-15 17:04:47,823 | INFO | 【录制】键盘输入: [:]
2026-04-15 17:04:48,263 | INFO | 【录制】键盘输入: [/]
2026-04-15 17:04:48,399 | INFO | 【录制】键盘输入: [/]
2026-04-15 17:04:49,455 | INFO | 【录制】键盘输入: [1]
2026-04-15 17:04:49,751 | INFO | 【录制】键盘输入: [7]
2026-04-15 17:04:49,964 | INFO | 【录制】键盘输入: [2]
2026-04-15 17:04:50,385 | INFO | 【录制】键盘输入: [.]
2026-04-15 17:04:50,648 | INFO | 【录制】键盘输入: [2]
2026-04-15 17:04:50,904 | INFO | 【录制】键盘输入: [6]
2026-04-15 17:04:51,448 | INFO | 【录制】键盘输入: [.]
2026-04-15 17:04:51,687 | INFO | 【录制】键盘输入: [2]
2026-04-15 17:04:52,056 | INFO | 【录制】键盘输入: [7]
2026-04-15 17:04:53,319 | INFO | 【录制】键盘输入: [.]
2026-04-15 17:04:53,712 | INFO | 【录制】键盘输入: [2]
2026-04-15 17:04:53,983 | INFO | 【录制】键盘输入: [3]
2026-04-15 17:04:54,271 | INFO | 【录制】键盘输入: [1]
2026-04-15 17:04:55,359 | INFO | 【录制】键盘输入: [right shift]
2026-04-15 17:04:55,551 | INFO | 【录制】键盘输入: [:]
2026-04-15 17:04:56,111 | INFO | 【录制】键盘输入: [1]
2026-04-15 17:04:57,087 | INFO | 【录制】键盘输入: [0]
2026-04-15 17:04:57,423 | INFO | 【录制】键盘输入: [4]
2026-04-15 17:04:57,583 | INFO | 【录制】键盘输入: [4]
2026-04-15 17:04:57,799 | INFO | 【录制】键盘输入: [3]
2026-04-15 17:05:00,572 | INFO | 【录制】键盘输入: [enter]
2026-04-15 17:05:09,728 | INFO | 【录制】键盘输入: [ctrl]
2026-04-15 17:05:09,743 | INFO | 【录制】键盘输入: [alt]
2026-04-15 17:05:10,046 | INFO | 【截图】请框选校验区域
2026-04-15 17:05:13,200 | INFO | 【截图】相似度: 20.57%
2026-04-15 17:05:13,205 | INFO | 【录制】键盘输入: [s]
2026-04-15 17:05:14,959 | INFO | 【录制】键盘输入: [ctrl]
2026-04-15 17:05:14,998 | INFO | 【录制】键盘输入: [alt]
2026-04-15 17:05:15,479 | INFO | 【OCR】请框选验证码区域
2026-04-15 17:05:18,762 | INFO | 【OCR】识别结果: 
2026-04-15 17:05:18,784 | INFO | 【录制】键盘输入: [i]
2026-04-15 17:05:27,263 | INFO | 【录制】键盘输入: [enter]
2026-04-15 17:05:31,727 | INFO | 【录制】键盘输入: [delete]
2026-04-15 17:05:33,999 | INFO | 【录制】键盘输入: [delete]
2026-04-15 17:05:39,470 | INFO | 【操作】已停止
2026-04-15 17:05:39,479 | INFO | 【录制】已停止
2026-04-15 17:05:57,882 | INFO | 用户手动退出程序
2026-04-15 17:11:05,305 | INFO | === SnapValid 优化版启动 ===
2026-04-15 17:11:05,547 | INFO | OCR 加载完成
2026-04-15 17:11:05,711 | INFO | 快捷键监听已启动
2026-04-15 17:11:09,694 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-15 17:11:09,697 | INFO | 【录制】键盘输入: [f6]
2026-04-15 17:11:43,302 | INFO | 【录制】键盘输入: [httpsright shift://1]
2026-04-15 17:11:45,906 | INFO | 【录制】键盘输入: [72.26.2]
2026-04-15 17:11:46,519 | INFO | 【录制】键盘输入: [7]
2026-04-15 17:11:47,255 | INFO | 【录制】键盘输入: [.]
2026-04-15 17:11:49,745 | INFO | 【录制】键盘输入: [231]
2026-04-15 17:11:50,930 | INFO | 【录制】键盘输入: [right shift:]
2026-04-15 17:11:52,725 | INFO | 【录制】键盘输入: [10443]
2026-04-15 17:11:52,975 | INFO | 【录制】键盘输入: [enter]
2026-04-15 17:12:13,942 | INFO | 【操作】已停止
2026-04-15 17:12:13,956 | INFO | 【录制】已停止
2026-04-15 17:12:16,367 | INFO | 用户手动退出程序
2026-04-15 17:15:10,137 | INFO | === SnapValid 优化版启动 ===
2026-04-15 17:15:10,396 | INFO | OCR 加载完成
2026-04-15 17:15:10,623 | INFO | 快捷键监听已启动
2026-04-15 17:15:17,557 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-15 17:15:45,931 | INFO | 【录制】键盘输入: [http]
2026-04-15 17:15:46,270 | INFO | 【录制】键盘输入: [s]
2026-04-15 17:15:46,736 | INFO | 【录制】键盘输入: [:]
2026-04-15 17:15:47,292 | INFO | 【录制】键盘输入: [//]
2026-04-15 17:15:51,214 | INFO | 【录制】键盘输入: [172]
2026-04-15 17:15:52,728 | INFO | 【录制】键盘输入: [.2]
2026-04-15 17:15:53,130 | INFO | 【录制】键盘输入: [6]
2026-04-15 17:15:54,304 | INFO | 【录制】键盘输入: [.27]
2026-04-15 17:15:55,695 | INFO | 【录制】键盘输入: [.]
2026-04-15 17:15:56,343 | INFO | 【录制】键盘输入: [23]
2026-04-15 17:15:56,683 | INFO | 【录制】键盘输入: [1]
2026-04-15 17:15:57,793 | INFO | 【录制】键盘输入: [:]
2026-04-15 17:15:59,717 | INFO | 【录制】键盘输入: [删除]
2026-04-15 17:15:59,774 | INFO | 【录制】键盘输入: [删除]
2026-04-15 17:16:01,253 | INFO | 【录制】键盘输入: [1]
2026-04-15 17:16:01,593 | INFO | 【录制】键盘输入: [0]
2026-04-15 17:16:02,148 | INFO | 【录制】键盘输入: [44]
2026-04-15 17:16:02,669 | INFO | 【录制】键盘输入: [3]
2026-04-15 17:16:02,671 | INFO | 【录制】键盘输入: [回车]
2026-04-15 17:16:19,373 | INFO | 【操作】已停止
2026-04-15 17:16:19,386 | INFO | 【录制】已停止
2026-04-15 17:16:34,758 | INFO | 用户手动退出程序
2026-04-15 17:18:21,066 | INFO | === SnapValid 优化版启动 ===
2026-04-15 17:18:21,369 | INFO | OCR 加载完成
2026-04-15 17:18:21,598 | INFO | 快捷键监听已启动
2026-04-15 17:18:24,999 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-15 17:18:38,917 | INFO | 【录制】键盘输入: [h]
2026-04-15 17:18:39,442 | INFO | 【录制】键盘输入: [tt]
2026-04-15 17:18:39,970 | INFO | 【录制】键盘输入: [p]
2026-04-15 17:18:40,494 | INFO | 【录制】键盘输入: [s]
2026-04-15 17:18:41,017 | INFO | 【录制】键盘输入: [:/]
2026-04-15 17:18:41,543 | INFO | 【录制】键盘输入: [/]
2026-04-15 17:18:43,890 | INFO | 【录制】键盘输入: [1]
2026-04-15 17:18:44,414 | INFO | 【录制】键盘输入: [72]
2026-04-15 17:18:44,939 | INFO | 【录制】键盘输入: [.]
2026-04-15 17:18:45,465 | INFO | 【录制】键盘输入: [26]
2026-04-15 17:18:45,990 | INFO | 【录制】键盘输入: [.2]
2026-04-15 17:18:46,492 | INFO | 【录制】键盘输入: [7]
2026-04-15 17:18:47,019 | INFO | 【录制】键盘输入: [.2]
2026-04-15 17:18:47,543 | INFO | 【录制】键盘输入: [3]
2026-04-15 17:18:48,070 | INFO | 【录制】键盘输入: [1]
2026-04-15 17:18:48,687 | INFO | 【录制】键盘输入: [:]
2026-04-15 17:18:49,212 | INFO | 【录制】键盘输入: [1]
2026-04-15 17:18:49,957 | INFO | 【录制】键盘输入: [0]
2026-04-15 17:18:50,487 | INFO | 【录制】键盘输入: [44]
2026-04-15 17:18:50,917 | INFO | 【录制】键盘输入: [3]
2026-04-15 17:18:50,919 | INFO | 【录制】键盘输入: [回车]
2026-04-15 17:18:58,942 | INFO | 【操作】已停止
2026-04-15 17:18:58,947 | INFO | 【录制】已停止
2026-04-15 17:19:01,223 | INFO | 用户手动退出程序
2026-04-15 17:21:36,834 | INFO | === SnapValid 优化版启动 ===
2026-04-15 17:21:37,038 | INFO | OCR 加载完成
2026-04-15 17:21:37,203 | INFO | 快捷键监听已启动
2026-04-15 17:21:46,550 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-15 17:22:03,589 | INFO | 【录制】键盘输入: [https://172.26.27.231:10443]
2026-04-15 17:22:03,591 | INFO | 【录制】键盘输入: [回车]
2026-04-15 17:22:27,014 | INFO | 【OCR】请框选验证码区域
2026-04-15 17:22:45,903 | ERROR | 【OCR】失败: tile cannot extend outside image
2026-04-15 17:22:53,437 | INFO | 【OCR】请框选验证码区域
2026-04-15 17:22:57,664 | INFO | 【OCR】识别结果: dew5
2026-04-15 17:23:14,317 | INFO | 【截图】请框选校验区域
2026-04-15 17:23:20,258 | INFO | 【截图】相似度: -3.92%
2026-04-15 17:23:40,709 | INFO | 【操作】已停止
2026-04-15 17:23:40,736 | INFO | 【录制】键盘输入: [rayleighSilvers$R7ioidew5s]
2026-04-15 17:23:40,739 | INFO | 【录制】已停止
2026-04-15 17:24:14,711 | INFO | 用户手动退出程序
2026-04-15 17:24:19,606 | INFO | === SnapValid 优化版启动 ===
2026-04-15 17:24:19,858 | INFO | OCR 加载完成
2026-04-15 17:24:20,012 | INFO | 快捷键监听已启动
2026-04-15 17:24:21,708 | INFO | 【回放】无操作记录
2026-04-15 17:24:27,621 | INFO | 【回放】无操作记录
2026-04-15 17:24:29,189 | INFO | 用户手动退出程序
2026-04-17 10:01:47,509 | INFO | OCR 加载完成
2026-04-17 10:01:48,338 | INFO | 快捷键监听已启动
2026-04-17 10:02:01,287 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:02:43,837 | INFO | 【录制】键盘输入: [https://172.26.27.231:10443]
2026-04-17 10:02:43,842 | INFO | 【录制】键盘输入: [回车]
2026-04-17 10:03:04,851 | INFO | 【截图】请框选校验区域
2026-04-17 10:03:12,539 | INFO | 【截图】相似度: 0.00%
2026-04-17 10:03:41,953 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:03:45,754 | INFO | 【OCR】识别结果: banw
2026-04-17 10:04:02,269 | INFO | 【操作】已停止
2026-04-17 10:04:02,289 | INFO | 【录制】键盘输入: [srayleighSilvers$R7banibanw]
2026-04-17 10:04:02,295 | INFO | 【录制】已停止
2026-04-17 10:04:10,981 | INFO | 【回放】开始执行
2026-04-17 10:04:46,789 | INFO | 【回放】按键 [enter]
2026-04-17 10:06:26,439 | INFO | 【回放】执行完成
2026-04-17 10:07:32,712 | INFO | 【操作】已停止
2026-04-17 10:11:48,921 | INFO | OCR 加载完成
2026-04-17 10:11:49,651 | INFO | 快捷键监听已启动
2026-04-17 10:12:34,917 | INFO | 【截图】请框选校验区域
2026-04-17 10:12:39,490 | INFO | 【截图】相似度: 0.00%
2026-04-17 10:12:56,731 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:13:00,973 | INFO | 【OCR】识别结果: cgnn
2026-04-17 10:13:28,823 | INFO | 【操作】已停止
2026-04-17 10:19:11,535 | INFO | OCR 加载完成
2026-04-17 10:19:12,403 | INFO | 快捷键监听已启动
2026-04-17 10:19:26,373 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:19:37,537 | INFO | 【操作】已停止
2026-04-17 10:19:37,552 | INFO | 【录制】已停止
2026-04-17 10:20:46,473 | INFO | OCR 加载完成
2026-04-17 10:20:47,230 | INFO | 快捷键监听已启动
2026-04-17 10:20:59,813 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:20:59,817 | INFO | 【录制】已停止
2026-04-17 10:21:04,660 | INFO | 【操作】已停止
2026-04-17 10:22:57,973 | INFO | OCR 加载完成
2026-04-17 10:22:58,704 | INFO | 快捷键监听已启动
2026-04-17 10:23:17,800 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:23:18,390 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:18,571 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:18,730 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:18,884 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:19,071 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:19,219 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:19,346 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:19,507 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:19,691 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:19,904 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:20,062 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:20,269 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:20,461 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:20,632 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:20,851 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:20,941 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:21,515 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:23:22,826 | INFO | 【操作】已停止
2026-04-17 10:23:22,885 | INFO | 【录制】已停止
2026-04-17 10:23:23,144 | INFO | 【操作】已停止
2026-04-17 10:23:26,450 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:23:57,091 | INFO | OCR 加载完成
2026-04-17 10:23:57,876 | INFO | 快捷键监听已启动
2026-04-17 10:24:01,991 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:25:17,538 | INFO | 【操作】已停止
2026-04-17 10:25:17,547 | INFO | 【录制】已停止
2026-04-17 10:38:22,885 | INFO | OCR 加载完成
2026-04-17 10:40:13,719 | INFO | OCR 加载完成
2026-04-17 10:40:14,475 | INFO | 快捷键监听已启动
2026-04-17 10:40:21,913 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:40:24,055 | INFO | 【录制】鼠标点击: (102,447)
2026-04-17 10:40:24,380 | INFO | 【录制】鼠标点击: (102,447)
2026-04-17 10:40:27,461 | INFO | 【录制】鼠标点击: (2612,21)
2026-04-17 10:40:27,796 | INFO | 【录制】鼠标点击: (1752,232)
2026-04-17 10:40:28,128 | INFO | 【录制】鼠标点击: (927,120)
2026-04-17 10:40:28,452 | INFO | 【录制】鼠标点击: (927,120)
2026-04-17 10:40:28,778 | INFO | 【录制】鼠标点击: (926,117)
2026-04-17 10:40:29,101 | INFO | 【录制】鼠标点击: (924,115)
2026-04-17 10:40:29,507 | INFO | 【录制】鼠标点击: (924,115)
2026-04-17 10:40:31,707 | INFO | 【录制】鼠标点击: (730,65)
2026-04-17 10:40:48,220 | INFO | 【录制】键盘输入: [https://172.26.27.231:10443]
2026-04-17 10:40:48,222 | INFO | 【录制】键盘输入: [回车]
2026-04-17 10:40:52,235 | INFO | 【录制】鼠标点击: (928,427)
2026-04-17 10:41:04,396 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:41:06,825 | INFO | 【录制】键盘输入: [rayleighSilvers$R7]
2026-04-17 10:41:06,834 | INFO | 【录制】鼠标点击: (1009,545)
2026-04-17 10:41:07,158 | INFO | 【录制】鼠标点击: (1098,573)
2026-04-17 10:41:07,482 | INFO | 【录制】鼠标点击: (1102,574)
2026-04-17 10:41:07,805 | INFO | 【录制】鼠标点击: (1111,576)
2026-04-17 10:41:08,128 | INFO | 【录制】鼠标点击: (1111,576)
2026-04-17 10:41:08,452 | INFO | 【录制】鼠标点击: (1113,576)
2026-04-17 10:41:08,775 | INFO | 【录制】鼠标点击: (1116,579)
2026-04-17 10:41:09,344 | INFO | 【OCR】识别结果: ww3w
2026-04-17 10:41:12,673 | INFO | 【录制】键盘输入: [iww3w]
2026-04-17 10:41:12,675 | INFO | 【录制】鼠标点击: (1082,507)
2026-04-17 10:41:16,955 | INFO | 【录制】鼠标点击: (1073,511)
2026-04-17 10:41:17,278 | INFO | 【录制】鼠标点击: (669,481)
2026-04-17 10:41:24,624 | INFO | 【录制】鼠标点击: (3197,482)
2026-04-17 10:41:24,680 | INFO | 【操作】已停止
2026-04-17 10:41:24,706 | INFO | 【录制】已停止
2026-04-17 10:41:29,711 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:41:32,783 | INFO | 【录制】鼠标点击: (103,462)
2026-04-17 10:41:35,535 | INFO | 【录制】鼠标点击: (706,66)
2026-04-17 10:41:49,923 | INFO | 【录制】键盘输入: [https://172.26.27.231:10443]
2026-04-17 10:41:49,924 | INFO | 【录制】键盘输入: [回车]
2026-04-17 10:41:53,233 | INFO | 【录制】鼠标点击: (954,432)
2026-04-17 10:41:58,642 | INFO | 【录制】键盘输入: [rayleigh]
2026-04-17 10:41:58,644 | INFO | 【录制】鼠标点击: (1018,495)
2026-04-17 10:42:09,454 | INFO | 【录制】键盘输入: [Silvers$R7s]
2026-04-17 10:42:09,456 | INFO | 【录制】鼠标点击: (680,191)
2026-04-17 10:42:09,781 | INFO | 【录制】鼠标点击: (898,285)
2026-04-17 10:42:10,104 | INFO | 【录制】鼠标点击: (1002,317)
2026-04-17 10:42:10,428 | INFO | 【录制】鼠标点击: (1087,336)
2026-04-17 10:42:10,751 | INFO | 【录制】鼠标点击: (1160,346)
2026-04-17 10:42:11,074 | INFO | 【录制】鼠标点击: (1183,346)
2026-04-17 10:42:14,470 | INFO | 【录制】鼠标点击: (1290,377)
2026-04-17 10:42:21,336 | INFO | 【录制】键盘输入: [si]
2026-04-17 10:42:21,338 | INFO | 【录制】鼠标点击: (1166,629)
2026-04-17 10:42:21,985 | INFO | 【录制】鼠标点击: (938,561)
2026-04-17 10:42:27,149 | INFO | 【录制】键盘输入: [i]
2026-04-17 10:42:27,152 | INFO | 【录制】鼠标点击: (1294,559)
2026-04-17 10:42:31,269 | INFO | 【录制】鼠标点击: (3192,491)
2026-04-17 10:42:31,388 | INFO | 【操作】已停止
2026-04-17 10:42:31,432 | INFO | 【录制】已停止
2026-04-17 10:46:07,005 | INFO | OCR 加载完成
2026-04-17 10:46:07,792 | INFO | 快捷键监听已启动
2026-04-17 10:46:18,467 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:46:20,926 | INFO | 【录制】鼠标点击: (116,443)
2026-04-17 10:46:24,651 | INFO | 【录制】鼠标点击: (421,70)
2026-04-17 10:46:37,481 | INFO | 【录制】键盘输入: [https://172.26.27.231:10443]
2026-04-17 10:46:37,482 | INFO | 【录制】键盘输入: [回车]
2026-04-17 10:46:41,649 | INFO | 【截图】请框选校验区域
2026-04-17 10:46:43,345 | INFO | 【录制】鼠标点击: (667,198)
2026-04-17 10:46:43,801 | INFO | 【录制】鼠标点击: (946,292)
2026-04-17 10:46:44,255 | INFO | 【录制】鼠标点击: (1197,376)
2026-04-17 10:46:44,709 | INFO | 【录制】鼠标点击: (1222,355)
2026-04-17 10:46:45,162 | INFO | 【录制】鼠标点击: (1243,357)
2026-04-17 10:46:45,806 | INFO | 【截图】已保存基准图
2026-04-17 10:46:48,255 | INFO | 【录制】键盘输入: [s]
2026-04-17 10:46:48,260 | INFO | 【录制】鼠标点击: (1067,446)
2026-04-17 10:46:52,798 | INFO | 【录制】键盘输入: [rayleigh]
2026-04-17 10:46:52,806 | INFO | 【录制】鼠标点击: (1096,494)
2026-04-17 10:46:58,704 | INFO | 【录制】键盘输入: [Silvers$R7]
2026-04-17 10:46:58,708 | INFO | 【录制】鼠标点击: (960,558)
2026-04-17 10:47:01,369 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:47:04,171 | INFO | 【录制】鼠标点击: (1011,544)
2026-04-17 10:47:04,626 | INFO | 【录制】鼠标点击: (1097,571)
2026-04-17 10:47:05,082 | INFO | 【录制】鼠标点击: (1112,575)
2026-04-17 10:47:05,536 | INFO | 【录制】鼠标点击: (1119,579)
2026-04-17 10:47:06,004 | INFO | 【OCR】识别结果: 52m8
2026-04-17 10:47:06,165 | INFO | 【OCR】已自动输入
2026-04-17 10:47:08,083 | INFO | 【录制】键盘输入: [i52m8]
2026-04-17 10:47:08,085 | INFO | 【录制】鼠标点击: (852,687)
2026-04-17 10:47:09,446 | INFO | 【录制】鼠标点击: (910,629)
2026-04-17 10:47:18,165 | INFO | 【录制】鼠标点击: (1852,179)
2026-04-17 10:47:19,528 | INFO | 【录制】鼠标点击: (1852,281)
2026-04-17 10:47:22,615 | INFO | 【录制】鼠标点击: (1897,26)
2026-04-17 10:47:26,613 | INFO | 【录制】鼠标点击: (3298,450)
2026-04-17 10:47:26,693 | INFO | 【操作】已停止
2026-04-17 10:47:26,705 | INFO | 【录制】已停止
2026-04-17 10:47:30,693 | INFO | 【回放】开始执行
2026-04-17 10:47:34,044 | INFO | 【回放】点击 (116,443)
2026-04-17 10:47:38,393 | INFO | 【回放】点击 (421,70)
2026-04-17 10:47:51,279 | INFO | 【回放】按键 [enter]
2026-04-17 10:47:58,096 | INFO | 【回放】点击 (667,198)
2026-04-17 10:47:58,849 | INFO | 【回放】点击 (946,292)
2026-04-17 10:47:59,599 | INFO | 【回放】点击 (1197,376)
2026-04-17 10:48:00,344 | INFO | 【回放】点击 (1222,355)
2026-04-17 10:48:01,027 | INFO | 【回放】点击 (1243,357)
2026-04-17 10:48:04,611 | INFO | 【回放】点击 (1067,446)
2026-04-17 10:48:09,545 | INFO | 【回放】点击 (1096,494)
2026-04-17 10:48:15,926 | INFO | 【回放】点击 (960,558)
2026-04-17 10:48:22,026 | INFO | 【回放】点击 (1011,544)
2026-04-17 10:48:22,759 | INFO | 【回放】点击 (1097,571)
2026-04-17 10:48:23,426 | INFO | 【回放】点击 (1112,575)
2026-04-17 10:48:24,093 | INFO | 【回放】点击 (1119,579)
2026-04-17 10:48:27,175 | INFO | 【回放】点击 (852,687)
2026-04-17 10:48:28,809 | INFO | 【回放】点击 (910,629)
2026-04-17 10:48:38,358 | INFO | 【回放】点击 (1852,179)
2026-04-17 10:48:40,062 | INFO | 【回放】点击 (1852,281)
2026-04-17 10:48:43,776 | INFO | 【回放】点击 (1897,26)
2026-04-17 10:48:48,807 | INFO | 【回放】点击 (3298,450)
2026-04-17 10:48:48,812 | INFO | 【回放】执行完成
2026-04-17 10:48:55,594 | INFO | 【操作】已停止
2026-04-17 10:54:02,585 | INFO | OCR 加载完成
2026-04-17 10:54:03,398 | INFO | 快捷键监听已启动
2026-04-17 10:54:13,741 | INFO | 【录制】开始记录：鼠标移动 + 点击 + 键盘输入
2026-04-17 10:54:16,562 | INFO | 【录制】鼠标点击: (107,455)
2026-04-17 10:54:19,114 | INFO | 【录制】鼠标点击: (517,59)
2026-04-17 10:54:30,301 | INFO | 【录制】键盘输入: [https://172.26.27.231:10443]
2026-04-17 10:54:30,303 | INFO | 【录制】键盘输入: [回车]
2026-04-17 10:54:34,061 | INFO | 【截图】请框选校验区域
2026-04-17 10:54:35,787 | INFO | 【录制】鼠标点击: (706,201)
2026-04-17 10:54:36,242 | INFO | 【录制】鼠标点击: (1170,354)
2026-04-17 10:54:36,696 | INFO | 【录制】鼠标点击: (1224,357)
2026-04-17 10:54:37,151 | INFO | 【录制】鼠标点击: (1227,357)
2026-04-17 10:54:37,458 | INFO | 【截图】已保存基准图
2026-04-17 10:54:38,519 | INFO | 【录制】键盘输入: [s]
2026-04-17 10:54:38,528 | INFO | 【录制】鼠标点击: (1081,431)
2026-04-17 10:54:43,975 | INFO | 【录制】键盘输入: [rayleigh]
2026-04-17 10:54:43,976 | INFO | 【录制】鼠标点击: (1029,519)
2026-04-17 10:54:51,336 | INFO | 【录制】键盘输入: [Silvers$R7]
2026-04-17 10:54:51,340 | INFO | 【录制】鼠标点击: (955,559)
2026-04-17 10:54:53,124 | INFO | 【OCR】请框选验证码区域
2026-04-17 10:54:55,271 | INFO | 【录制】鼠标点击: (1010,544)
2026-04-17 10:54:55,727 | INFO | 【录制】鼠标点击: (1088,578)
2026-04-17 10:54:56,181 | INFO | 【录制】鼠标点击: (1111,578)
2026-04-17 10:54:56,635 | INFO | 【录制】鼠标点击: (1111,578)
2026-04-17 10:54:57,089 | INFO | 【录制】鼠标点击: (1113,580)
2026-04-17 10:54:57,818 | INFO | 【OCR】识别结果: nxcn
2026-04-17 10:54:57,975 | INFO | 【OCR】已自动输入
2026-04-17 10:54:59,866 | INFO | 【录制】键盘输入: [inxcn]
2026-04-17 10:54:59,868 | INFO | 【录制】鼠标点击: (852,685)
2026-04-17 10:55:01,959 | INFO | 【录制】鼠标点击: (950,626)
2026-04-17 10:55:14,397 | INFO | 【录制】鼠标点击: (1852,178)
2026-04-17 10:55:15,669 | INFO | 【录制】鼠标点击: (1848,292)
2026-04-17 10:55:18,487 | INFO | 【录制】鼠标点击: (1887,24)
2026-04-17 10:55:22,116 | INFO | 【录制】已强制停止！
2026-04-17 10:55:22,119 | INFO | 【操作】已停止
2026-04-17 10:55:22,124 | INFO | 【录制】已停止
2026-04-17 10:55:27,404 | INFO | 【回放】开始执行（可按 F8 强制停止）
2026-04-17 10:55:31,532 | INFO | 【回放】点击 (107,455)
2026-04-17 10:55:34,715 | INFO | 【回放】点击 (517,59)
